#{"t_start": 1785736643.2448115, "env_id": "None"}
r,l,t
45.987641,9,1706.062463
-7.217572,7,1706.244636
57.967614,5,1706.407015
57.962646,5,1706.55226
-13.476791,3,1706.676857
59.096258,6,1706.779942
54.214461,4,1707.441928
-8.219724,5,1707.560234
-8.158203,5,1707.874178
-8.014067,5,1708.178408
57.786537,7,1708.779951
53.202105,8,1709.005231
59.089068,6,1709.09783
-9.942746,7,1709.465478
54.201333,4,1709.720824
57.947318,5,1709.886708
-14.635068,3,1709.994867
58.680086,6,1710.164463
-8.494718,5,1710.287944
59.098254,6,1710.523541
59.094607,6,1710.898414
59.099294,6,1711.056767
-11.542929,4,1711.154227
45.982103,9,1711.312634
58.354609,6,1711.404354
57.96701,5,1711.573416
54.20464,4,1711.720624
54.216059,4,1711.990976
57.967614,5,1712.153395
57.95063,5,1712.256874
59.002053,6,1712.394275
-11.109567,4,1712.553519
-9.613465,7,1712.703405
-11.5,4,1712.996669
-5.905844,6,1713.25689
-11.610068,4,1713.422459
-13.476791,3,1713.617906
-7.032386,5,1714.13857
-13.479655,3,1714.260976
59.089453,6,1714.380866
57.967614,5,1714.62935
-11.807408,8,1714.828158
-7.032386,5,1714.938383
54.216439,4,1715.286971
53.53207,4,1715.706906
-5.90428,6,1715.831882
57.217683,5,1716.076478
57.964053,5,1716.246463
-11.309284,4,1716.482604
59.089215,6,1716.617912
-11.547611,4,1716.707196
57.266628,7,1717.115715
-9.900026,7,1717.283573
57.57581,5,1717.528393
-11.607927,4,1717.628425
-9.024435,5,1718.014925
56.42699,5,1718.321799
-7.226644,7,1718.617454
58.721587,6,1719.188868
57.659029,6,1719.508313
57.944667,5,1719.775693
-7.22407,6,1720.208906
-13.736436,3,1720.379793
57.954671,5,1720.554231
54.216439,4,1720.892976
57.967614,5,1721.129799
-13.758041,3,1721.269585
-5.907534,6,1721.471198
51.520874,3,1721.72615
-7.887435,6,1721.976019
59.097737,6,1722.196105
57.095899,7,1722.361784
-8.115876,5,1722.479825
59.099294,6,1722.640992
57.967614,5,1723.039816
-7.234369,7,1723.234891
-7.537547,5,1723.447973
57.770863,7,1723.601337
-11.437094,4,1723.730588
-7.5439,5,1723.915964
56.706624,7,1724.088834
57.962117,5,1724.19608
-7.499565,6,1724.563188
57.788459,7,1724.733513
57.961018,5,1724.856768
-7.670538,6,1725.297512
57.760235,5,1725.493265
-8.105852,6,1725.667608
-13.476791,3,1725.796913
57.958273,5,1725.901701
-7.377927,6,1726.108279
-8.230892,5,1726.313251
-7.861285,6,1726.473388
-8.155705,5,1726.734032
58.367085,6,1726.946726
59.099294,6,1727.111718
59.088662,6,1727.305686
-11.134683,4,1727.757088
-5.920285,6,1727.887156
-11.528682,4,1728.005885
-7.938717,5,1728.224196
-8.346855,5,1728.341106
59.091026,6,1728.500663
57.955974,5,1728.629896
57.729077,5,1728.851208
-10.792059,4,1729.345338
59.099294,6,1729.774902
57.391363,5,1730.017817
54.140951,4,1730.244405
-11.406495,4,1730.383216
-7.236427,7,1730.467787
57.932271,5,1730.822659
-11.803182,8,1730.968761
57.751171,7,1731.151675
59.099294,6,1731.375818
53.211042,8,1731.833489
-9.966186,7,1732.001343
59.097121,6,1732.226121
-7.821523,5,1732.600904
57.774216,7,1732.75713
-13.631946,3,1732.875598
54.180549,4,1733.277245
59.099294,6,1733.510108
-11.014208,4,1733.879256
-7.881886,6,1734.007267
-7.888288,5,1734.389203
54.207418,4,1734.551675
-8.290618,5,1734.900854
-7.237331,7,1735.224765
59.08876,6,1735.391117
-7.831128,6,1735.784545
-13.730054,3,1735.890877
-7.756536,6,1736.056594
-6.769911,6,1736.16165
57.80487,5,1736.345556
-14.496791,3,1736.45655
-11.492603,4,1736.546901
-11.376986,4,1736.710293
56.223903,7,1736.982337
58.947947,6,1737.154974
45.971092,9,1737.616024
-13.778552,3,1737.709963
53.925274,4,1738.242121
58.0593,6,1738.345846
-13.523419,3,1738.478179
-5.909634,6,1738.740246
57.967614,5,1739.122442
53.195156,8,1739.940228
-11.423067,4,1740.058608
54.205755,4,1740.255851
-7.228742,7,1740.335919
57.960149,6,1740.818232
57.959959,5,1740.926386
-7.21046,7,1741.090594
59.099294,6,1741.269331
45.988,9,1741.493256
57.539007,5,1741.632138
-9.175123,7,1741.991417
57.775374,7,1742.154382
-8.095882,6,1742.425824
-13.476791,3,1742.55605
-7.958632,6,1742.953717
57.951136,5,1743.235516
58.954211,6,1743.401975
-7.239367,7,1743.674585
57.770647,7,1743.844719
-7.044438,5,1743.964509
-11.42798,4,1744.143836
-13.608693,3,1744.248655
54.215665,4,1744.583488
-6.821223,6,1744.81483
-8.007047,6,1745.057107
-11.531192,4,1745.171789
-13.677918,3,1745.284634
-13.752304,3,1745.380283
57.967614,5,1745.510107
54.216439,4,1745.654386
57.342554,5,1746.024578
-8.013906,6,1746.148953
57.769659,7,1746.26884
-5.904273,6,1746.406224
57.149385,5,1746.537444
-11.60213,4,1746.630549
-9.411354,7,1747.074351
57.936669,5,1747.230369
57.774513,7,1747.411071
-8.538546,5,1747.542935
-9.319627,7,1747.777394
-14.317754,3,1747.876683
54.204912,4,1748.070253
-8.2557,6,1748.250505
54.163377,4,1748.362243
59.084726,6,1748.495346
57.781041,7,1748.686297
57.387231,5,1749.117371
59.098144,6,1749.285191
59.087867,6,1749.40095
59.092076,6,1749.498691
59.091085,6,1749.665203
-11.808116,8,1750.436494
57.784983,7,1750.998592
-10.783561,4,1751.209671
-8.427562,5,1751.316149
57.774337,7,1751.785202
-8.523882,5,1751.984196
-13.717341,3,1752.082551
58.001615,6,1752.344768
57.952164,5,1752.48585
-8.455039,5,1752.60585
-7.31397,6,1752.786706
57.655005,6,1753.180699
-13.707871,3,1753.284899
-8.205676,6,1753.422966
54.216439,4,1753.58229
57.960705,5,1753.754262
-11.53926,4,1753.850419
-8.21066,5,1753.972929
-9.203233,5,1754.311965
58.587953,6,1754.499094
-9.120755,7,1754.71227
-11.556947,4,1754.838851
-7.231322,7,1755.074329
57.957305,5,1755.403275
57.967614,5,1755.561054
-13.622499,3,1755.694505
59.099294,6,1755.922798
59.096799,6,1756.088294
54.21586,4,1756.225604
-9.245935,7,1756.534451
-13.729459,3,1756.626574
-21.258185,9,1756.859467
54.215486,4,1757.169051
57.967614,5,1757.34412
53.199878,8,1758.153514
59.099294,6,1758.33644
58.823956,6,1758.578129
-13.777259,3,1758.690739
-13.735149,3,1758.786536
-12.111636,4,1758.892036
-7.663779,7,1759.459272
-8.557317,5,1759.633787
-5.909007,6,1759.797621
53.196742,8,1759.971631
59.092419,6,1760.14888
54.216439,4,1760.423273
-8.232813,5,1760.587773
54.216439,4,1760.862518
-8.482228,5,1761.102706
54.216439,4,1761.377309
59.094748,6,1761.527625
59.088635,6,1761.62112
54.216439,4,1761.778824
-11.409856,4,1761.905908
58.713956,6,1762.068464
-11.427946,4,1762.258109
-14.360755,3,1762.354758
57.757216,5,1762.507147
-13.717831,3,1762.63696
59.084054,6,1762.762282
-7.822347,5,1762.961267
-13.741858,3,1763.063786
53.989127,4,1763.240581
-13.736806,3,1763.347815
57.885487,5,1763.500314
-13.685908,3,1763.594514
57.967614,5,1763.901277
57.240372,5,1764.066238
56.312018,7,1764.251245
54.216439,4,1764.445135
-14.729915,3,1764.540757
-7.929951,5,1764.936495
-11.263658,4,1765.128841
59.099294,6,1765.305259
53.203789,8,1765.711742
-13.718659,3,1765.813575
-8.08093,5,1765.930945
58.253399,6,1766.0616
-7.60341,6,1766.375058
-11.418734,4,1766.552802
57.781946,7,1766.964434
-7.042371,5,1767.527323
57.783482,7,1767.650271
45.992695,9,1767.872413
-7.37475,6,1768.215474
57.730058,5,1768.365189
53.458911,4,1768.651835
57.962084,5,1768.75813
54.211759,4,1769.073389
59.090263,6,1769.210078
54.205996,4,1769.51808
58.972574,6,1769.692505
54.063991,4,1770.009093
-7.231554,7,1770.110743
58.731362,6,1770.227228
58.615154,6,1770.393619
-14.726796,8,1770.659162
59.078017,6,1770.824884
57.424451,5,1771.268318
53.196573,8,1771.428063
-7.888226,6,1771.713222
-13.54191,3,1771.915729
54.212809,4,1772.264806
-13.709784,3,1772.36955
54.216439,4,1772.643775
-7.20397,6,1772.8393
-5.920291,6,1773.282197
57.964092,5,1773.439226
57.956438,5,1773.591598
57.764571,7,1773.733441
-11.318473,4,1773.862654
-7.216661,7,1773.989104
57.350314,5,1774.305849
54.199748,4,1774.466534
-11.584336,4,1774.596941
-9.379935,7,1775.169044
59.093305,6,1775.342412
53.901346,4,1775.682116
-6.825014,6,1775.762454
57.778023,7,1775.929047
-7.780464,5,1776.279504
-13.617943,3,1776.382939
-5.909971,6,1776.494112
-11.320846,4,1776.599082
-8.080681,6,1776.777402
53.925469,4,1777.292735
-11.002447,4,1777.42539
-7.780159,6,1777.563272
-7.795608,6,1777.755081
54.211064,4,1777.980165
-13.476791,3,1778.272105
-13.766069,3,1778.388767
57.958572,5,1778.498371
54.212959,4,1778.801927
45.989596,9,1779.001129
-11.255306,4,1779.123876
-5.912986,6,1779.333006
53.184446,8,1779.497387
57.787208,7,1779.669621
58.017684,6,1779.858336
53.201084,8,1780.115754
57.177834,5,1780.368275
57.786429,7,1781.159515
59.096095,6,1781.335593
-13.517508,3,1781.465163
54.033056,4,1781.63635
57.659916,6,1782.06092
-11.004942,4,1782.43001
-6.85271,6,1782.623033
57.957975,5,1782.810355
57.950697,5,1782.961766
-11.53185,4,1783.068917
54.211291,4,1783.390286
-8.948305,7,1783.587476
-13.72554,3,1783.725094
-8.016581,5,1784.076846
57.78954,7,1784.262812
-5.995499,6,1784.39804
57.96736,5,1784.637581
-7.229479,7,1784.72301
57.96107,5,1784.849361
57.963875,5,1785.042691
-11.438262,4,1785.200391
57.95938,5,1785.334562
54.216439,4,1785.625436
57.777718,7,1785.76564
57.945709,5,1785.879811
-14.216727,3,1786.035434
45.988984,9,1787.504267
54.210557,4,1787.661085
-11.247202,4,1788.087148
-7.046993,5,1788.222894
57.512203,5,1788.38549
53.197078,8,1788.674463
-7.775454,6,1789.129768
-7.595833,5,1789.569189
-8.272484,5,1789.718894
-7.408263,6,1789.914633
59.099294,6,1790.153093
54.216439,4,1790.316053
-7.21973,6,1790.500282
-13.64367,3,1790.607498
59.076306,6,1790.747894
57.235253,5,1790.863065
-12.448854,4,1791.003972
57.967614,5,1791.196213
-13.481048,3,1791.369645
54.216439,4,1791.507595
-13.592766,3,1791.667977
54.212218,4,1791.952898
-8.063135,5,1792.095591
-13.67052,3,1792.257133
-8.099787,5,1792.599556
57.599929,6,1793.108242
-11.205098,4,1793.22183
-7.449088,5,1793.577188
57.389524,5,1793.8255
57.808695,5,1794.007988
-10.783561,4,1794.219747
-7.690722,6,1794.42975
57.269587,5,1794.942856
-10.962188,4,1795.127038
57.8844,6,1795.531986
-11.326807,4,1795.729081
-13.645747,3,1795.866222
-11.301275,4,1795.982989
57.956984,5,1796.107418
59.084613,6,1796.221822
57.948725,5,1796.372715
57.769455,7,1796.510117
58.404601,6,1796.815148
-11.148514,4,1797.181606
-13.734254,3,1797.281298
-11.304447,4,1797.437841
-7.931238,6,1797.626561
57.959044,5,1797.756921
-7.409354,6,1797.964382
-7.998937,5,1798.085141
51.541618,8,1798.472086
59.089817,6,1798.778463
56.81395,7,1798.956158
-8.489421,5,1799.092074
-5.913944,6,1799.355549
-13.480239,3,1799.609847
-13.769237,3,1799.737402
57.772472,7,1800.149487
59.099294,6,1800.334659
-11.802228,8,1800.680347
57.274985,5,1801.008737
57.958194,5,1801.113852
-8.379594,5,1801.226749
-7.873651,7,1801.422738
-7.096042,5,1801.985931
57.964132,5,1802.21437
-8.544557,5,1802.375483
-13.476791,3,1802.688375
57.78954,7,1802.851803
57.955582,5,1803.137531
51.523209,3,1803.370397
-13.713191,3,1803.516623
57.611609,5,1803.675931
-11.036079,4,1803.930786
59.077201,6,1804.047467
57.78954,7,1804.173708
57.959869,5,1804.307495
53.202435,8,1804.720157
-7.049879,5,1804.910382
-13.67283,3,1805.010621
-11.396747,4,1805.149992
59.096204,6,1805.378706
57.887158,5,1805.501398
-7.887699,5,1805.696696
57.644342,5,1805.915399
-13.716019,3,1806.019337
57.967614,5,1806.201651
59.089749,6,1806.379493
54.216439,4,1806.63869
-13.669801,3,1806.734837
57.960184,5,1806.846412
-13.627983,3,1806.969874
57.963403,5,1807.09549
57.48099,5,1807.373027
57.966543,5,1807.544562
57.836431,5,1807.724575
59.084733,6,1807.853188
-13.663572,3,1807.962111
57.961283,5,1808.072487
-8.291777,7,1808.881418
-7.220802,6,1809.105636
59.090627,6,1809.244821
53.192056,8,1809.380043
-19.027049,9,1809.952302
54.208295,4,1810.2884
59.087401,6,1810.434726
57.772765,7,1810.573858
54.20582,4,1810.869827
57.770784,7,1811.251842
59.090858,6,1811.395631
59.099294,6,1811.750671
54.213208,4,1811.914011
57.766326,7,1812.030366
-7.635116,6,1812.163592
59.093262,6,1812.315762
54.206025,4,1812.587399
57.779058,7,1812.842622
59.091513,6,1813.03743
-11.954559,4,1813.230022
57.78954,7,1813.391916
52.916754,8,1813.616324
54.216439,4,1813.889522
-11.320395,4,1814.060043
57.967312,5,1814.214662
-7.794701,5,1814.555501
55.885933,7,1814.796715
-11.599819,4,1814.897599
-7.957065,5,1814.998576
-7.21046,7,1815.264066
57.783191,7,1815.430658
57.778869,7,1815.546884
57.967614,5,1815.730317
54.216439,4,1816.021994
-13.625685,3,1816.270267
57.771912,7,1816.38672
59.099294,6,1816.60657
57.788584,7,1816.746489
-7.151316,6,1816.950951
-8.259663,5,1817.09922
57.955801,5,1817.29519
57.379998,6,1817.598965
-11.234122,4,1817.727375
57.780783,7,1817.916829
54.209055,4,1818.21088
-11.448987,4,1818.346972
58.48,6,1818.521697
56.701289,7,1818.679452
54.216439,4,1819.026308
54.216439,4,1819.248859
57.962317,5,1819.595941
-11.560455,4,1819.727882
59.089857,6,1819.899554
-13.4889,3,1820.002637
54.212043,4,1820.109845
57.286693,5,1820.394699
59.077972,6,1820.561033
-11.514446,4,1820.87361
57.958703,5,1820.99419
57.773353,7,1821.142836
58.216595,6,1821.427213
-7.223185,7,1821.54641
59.092611,6,1821.732355
59.081849,6,1821.849765
-5.923922,6,1821.957011
-13.649617,3,1822.342799
54.01216,4,1822.509283
-11.518386,4,1822.612792
54.210552,4,1822.77871
-8.447753,5,1822.925727
-11.582659,4,1823.023903
57.939608,6,1823.243556
-5.920339,6,1823.458363
59.099294,6,1823.627291
-11.201542,4,1823.748083
57.776987,7,1824.302418
51.523209,3,1824.481249
59.08452,6,1824.660204
-11.558355,4,1824.757984
57.328239,5,1825.338824
57.772776,7,1825.737734
-11.395193,4,1825.864509
-13.666819,3,1825.968836
-11.373511,4,1826.129897
-8.047569,6,1826.420424
57.769547,7,1826.570687
-13.694714,3,1826.797484
-9.582628,7,1826.954949
-13.746743,3,1827.068793
-10.860114,4,1827.265777
-8.184077,5,1827.667029
-8.119229,5,1827.805713
-13.476791,3,1828.134585
57.962401,5,1828.465351
57.769368,7,1828.590646
57.967079,5,1828.754503
58.478106,6,1828.939947
58.996499,6,1829.133343
57.9626,5,1829.445661
58.378036,6,1829.595778
-7.220454,7,1829.816028
57.967614,5,1829.943951
-8.043604,5,1830.131872
54.211269,4,1830.409708
59.099294,6,1830.529931
-7.422257,5,1830.908197
-11.142623,4,1831.099219
-10.016394,7,1831.313663
-11.383236,4,1831.467912
-13.521693,3,1831.602257
57.78954,7,1832.355297
54.216439,4,1832.527119
-13.476791,3,1832.816102
-6.893047,6,1833.190932
59.093925,6,1833.472401
57.937391,5,1833.593136
-13.618795,3,1833.776556
57.486191,5,1834.057515
57.512026,5,1834.462339
-8.062104,5,1834.585234
-13.64683,3,1834.683275
59.076222,6,1834.786905
-7.301262,6,1835.183099
57.830503,5,1835.335751
-13.504054,3,1835.441437
-8.105787,5,1835.639515
59.099294,6,1835.868183
59.090205,6,1836.021179
54.216333,4,1836.291985
54.216439,4,1836.621488
51.51589,3,1836.963596
-8.276638,5,1837.277229
-11.144568,4,1837.51902
54.097313,4,1837.882393
-8.33116,5,1838.003291
57.958319,5,1838.106261
57.955714,5,1838.275888
-13.480018,3,1838.643687
57.771392,7,1838.742357
45.982363,9,1839.026848
53.200649,8,1839.243848
59.099294,6,1839.475641
54.106563,4,1839.839363
57.965538,5,1839.97563
-5.900706,6,1840.222806
57.954693,5,1840.471352
59.097209,6,1840.635485
57.769958,7,1840.799436
-10.789134,4,1841.280202
57.96458,5,1841.449627
57.90747,5,1841.611511
57.774161,7,1841.748602
59.099294,6,1841.930783
57.78954,7,1842.10258
56.76319,7,1842.296235
-6.440426,6,1842.914597
54.214079,4,1843.208492
54.159695,4,1843.464226
-8.318239,5,1843.65609
-8.387566,5,1843.764284
-8.101239,5,1844.345958
-11.251641,4,1844.65563
-7.971526,5,1844.802178
50.67959,3,1844.97646
57.78954,7,1845.139199
-11.315718,4,1845.355833
-8.303564,5,1845.480839
-6.24388,6,1846.005646
-8.25177,5,1846.144665
-7.81887,6,1846.552647
58.197645,6,1846.85142
-13.760749,3,1846.958776
57.157987,5,1847.365017
53.581502,4,1847.772303
59.092766,6,1847.968222
57.778292,7,1848.503927
57.77283,7,1848.632495
59.099294,6,1848.817758
-5.920333,6,1848.905995
59.089079,6,1849.083787
54.216439,4,1849.216528
57.760394,7,1849.376789
-11.076135,4,1849.685982
56.913229,5,1849.827436
57.967614,5,1850.20827
-11.736693,4,1850.331202
-11.235993,4,1850.586761
57.782819,7,1850.719862
-11.103843,4,1851.046248
45.050288,9,1851.411101
-8.295419,5,1851.729583
-11.085273,4,1851.874069
57.306174,5,1852.22848
57.61032,5,1852.402987
-7.296542,5,1852.955221
54.196039,4,1853.314277
45.979919,9,1853.493534
57.92352,5,1853.621319
-11.215846,4,1853.947658
-11.521215,4,1854.045573
54.208303,4,1854.197055
59.099294,6,1854.339983
-11.55456,4,1854.483196
59.082262,6,1854.654736
54.092469,4,1854.991619
54.044856,4,1855.297531
-13.710988,3,1855.428628
57.313941,5,1855.543685
59.099294,6,1855.675735
54.210874,4,1855.946617
-10.88104,4,1856.134755
-11.028834,4,1856.244105
-13.700834,3,1856.348574
57.777832,7,1856.52755
-14.71471,3,1856.623457
57.57878,5,1856.931684
-8.185493,5,1857.060066
59.087808,6,1857.248412
-14.11276,3,1857.451711
57.787648,7,1858.0694
57.963565,5,1858.238018
54.216439,4,1858.549211
58.090161,6,1858.704122
58.696892,6,1858.911265
58.184266,6,1859.066674
-11.236516,4,1859.222767
54.204952,4,1859.541282
-11.466673,4,1859.679851
54.119158,4,1860.028304
53.180368,8,1860.196391
57.772546,7,1860.357965
57.780374,7,1860.480659
57.418693,5,1860.800624
52.733434,8,1861.031589
-13.622628,3,1861.157931
54.210686,4,1861.443378
-11.048041,4,1861.650235
54.136158,4,1861.807783
57.966604,5,1862.05366
59.099294,6,1862.227593
-7.937916,6,1862.619664
-7.876426,7,1862.70334
57.966482,5,1862.83072
-11.400458,4,1862.939197
57.785607,7,1863.09637
-8.507839,5,1863.234007
57.77689,7,1863.411046
-11.805297,4,1863.767261
53.199697,8,1863.938141
-13.743401,3,1864.04661
58.063688,6,1864.181815
-7.638639,5,1864.381319
-10.869638,4,1864.746644
-13.501394,3,1865.112906
58.338764,6,1865.298189
-5.921983,6,1865.433059
58.25689,6,1865.561323
57.783513,7,1865.723869
57.950297,5,1865.887783
-7.77144,5,1866.243852
-13.782219,3,1866.342088
57.771621,7,1866.863327
-13.476791,3,1867.183019
57.967614,5,1867.410911
-6.982414,6,1867.940007
-8.503455,5,1868.056483
-11.282928,4,1868.227465
57.781722,7,1868.372825
-11.08348,4,1868.914757
-7.879567,5,1869.278668
-8.330655,5,1869.506102
54.208266,4,1869.794491
-13.678882,3,1869.927211
57.076746,7,1870.075358
-11.117204,4,1870.178572
57.955928,5,1870.28425
-13.479958,3,1870.533988
-11.486259,4,1870.6377
59.081494,6,1870.807061
-9.543348,7,1871.371095
-11.307166,4,1871.487907
57.960407,5,1871.621404
-7.782268,6,1871.802935
-7.047364,5,1871.918295
57.78954,7,1872.087296
-13.625239,3,1872.239336
-8.305734,5,1872.597977
55.998361,7,1873.077518
-12.191633,4,1873.180228
59.093339,6,1873.444564
59.089523,6,1873.557827
57.95016,5,1873.825752
-8.433476,5,1873.973765
59.07427,6,1874.118579
-12.088205,4,1874.243992
57.966934,5,1874.485104
57.779991,7,1874.889572
-7.494011,5,1875.083222
59.089893,6,1876.178314
54.216439,4,1876.421568
59.041298,6,1876.616456
54.016998,4,1877.037032
-13.532813,3,1877.186434
57.967614,5,1877.309168
57.956111,5,1877.426431
-10.947995,4,1877.613207
57.96715,5,1877.804594
51.518582,3,1878.055844
57.960848,5,1878.171295
-5.918759,6,1878.295448
-8.513317,5,1878.40337
-8.045436,6,1878.555044
-8.350976,5,1878.692333
53.211485,8,1878.860863
-8.276788,5,1879.071372
-8.413204,5,1879.250884
53.185085,8,1879.627156
57.785187,7,1880.28323
58.335705,6,1880.538823
-9.546432,7,1880.726087
-5.924047,6,1880.811338
59.091925,6,1880.991172
59.09866,6,1881.17444
-13.626428,3,1881.327306
-13.53962,3,1881.431939
57.955414,5,1881.588159
-8.173527,6,1881.693201
-13.693675,3,1881.787803
57.957773,5,1881.93369
-8.453335,5,1882.093668
-7.572736,6,1882.233751
56.140572,7,1882.435193
55.21188,7,1882.951354
53.194371,8,1883.113437
57.963641,5,1883.272321
-13.506826,3,1883.428991
53.204495,8,1883.67398
56.938751,5,1883.794505
-11.795783,8,1883.99173
57.959434,5,1884.106668
57.954438,5,1884.248371
54.212684,4,1884.531944
57.954806,5,1884.651185
53.193877,8,1885.148122
57.778651,7,1885.326825
57.957242,5,1885.611378
53.193231,8,1885.781587
53.200809,8,1886.606264
-8.516828,5,1886.764471
57.745236,7,1886.886122
-11.098478,4,1887.386662
57.955275,5,1887.5134
53.186698,8,1888.03249
-7.654348,6,1888.236672
59.094373,6,1888.419421
59.069757,6,1888.546755
57.853679,5,1888.738894
-13.713685,3,1888.846452
-13.476791,3,1888.983371
54.216439,4,1889.244721
57.489861,5,1889.564344
-14.7446,3,1889.666748
-8.194511,5,1889.851836
-8.115262,6,1889.973194
-9.052082,7,1890.179213
54.215478,4,1890.468326
51.165511,8,1890.901473
57.967335,5,1891.023294
57.433926,5,1891.304094
57.243808,5,1891.4602
57.361956,5,1891.842613
-5.907901,6,1892.468134
55.897874,7,1892.901153
54.216439,4,1893.187871
59.077892,6,1893.314902
57.96634,5,1893.489275
-5.914403,6,1893.622291
57.768381,7,1893.771873
-7.754561,6,1894.071642
59.093462,6,1894.253793
-7.214886,7,1894.571964
57.806376,5,1894.731095
59.092007,6,1894.89008
59.099294,6,1895.020713
-7.352964,6,1895.386807
-7.988557,6,1895.945677
-8.19567,5,1896.084026
-13.773497,3,1896.179594
58.292518,6,1896.470479
-7.233185,7,1896.770228
-7.463676,6,1896.92065
-11.296429,4,1897.082195
59.042333,6,1897.257571
54.213458,4,1897.366887
56.59181,7,1897.635835
-7.778229,5,1897.841017
53.212956,8,1898.087284
-13.754905,3,1898.187959
59.09533,6,1898.358574
54.168751,4,1898.51114
57.954283,5,1898.663711
59.078122,6,1898.781925
57.576378,5,1898.943759
58.33754,6,1899.346609
-8.515433,5,1899.530123
54.204841,4,1899.822048
-13.673139,3,1899.918675
59.084752,6,1900.074881
57.78954,7,1900.242796
-7.521318,6,1900.573478
53.202387,8,1900.80064
58.710504,6,1901.058956
59.09273,6,1901.199811
59.087504,6,1901.329868
57.543605,5,1901.499195
-8.092008,5,1901.658545
57.78954,7,1901.900099
53.117697,4,1902.118208
-11.117542,4,1902.413635
57.795593,5,1902.511541
57.779081,7,1902.651685
57.967614,5,1902.776116
59.063433,6,1902.937616
-11.5907,4,1903.039336
45.579327,9,1903.226651
-5.920063,6,1903.5289
53.200088,8,1903.722041
-7.224739,7,1904.222275
54.208328,4,1904.51553
-8.580401,5,1904.673819
-7.968769,6,1904.82522
59.087216,6,1904.993752
-10.783561,4,1905.38395
54.021117,4,1905.609973
-8.327618,5,1905.720233
57.701422,6,1905.997288
-13.787942,3,1906.10564
57.782367,7,1906.33522
-7.954653,5,1906.528051
-13.727005,3,1906.635767
-11.051746,4,1906.800885
57.623097,5,1906.960409
-8.36356,5,1907.143924
-7.716765,6,1907.537906
-7.757252,5,1907.907151
-8.029449,7,1908.181197
-7.230355,7,1908.46374
-10.046552,7,1908.603672
57.967614,5,1908.986758
-11.409031,4,1909.110413
57.95724,5,1909.242856
58.14115,6,1909.379073
59.096509,6,1909.490269
57.95912,5,1909.601279
59.097825,6,1909.754723
54.106985,4,1910.142457
56.629452,7,1910.395344
54.216439,4,1910.82129
54.215273,4,1911.09774
54.216439,4,1911.364503
57.967614,5,1911.736639
-9.737383,7,1912.283003
-11.493174,4,1912.422312
54.21056,4,1912.576962
57.960891,5,1912.698384
-7.250084,6,1913.034977
59.095196,6,1913.16396
-5.920046,6,1913.390064
57.958881,5,1913.54764
-7.828817,6,1913.785677
59.089486,6,1914.07554
59.087384,6,1914.227941
57.424251,5,1914.463699
57.391108,5,1914.709907
57.959722,5,1914.885577
57.967027,5,1915.051638
57.967614,5,1915.234663
58.901267,6,1915.357301
-13.771417,3,1915.495243
58.455202,6,1915.893935
-8.136131,5,1916.059554
-11.540897,4,1916.155013
-7.032386,5,1916.638661
-7.222513,7,1916.89233
54.205436,4,1917.166466
57.956938,5,1917.270666
59.089508,6,1917.658252
57.967614,5,1917.92089
57.051355,5,1918.069417
57.768463,7,1918.270213
58.833425,6,1918.4425
57.77976,7,1918.646963
-11.459059,4,1918.815554
57.786093,7,1919.024487
-11.089626,4,1919.437095
-8.316006,5,1919.559329
-7.818941,5,1919.941277
57.787677,7,1920.095685
-11.455246,4,1920.217696
56.554321,7,1920.53475
57.776297,7,1920.702353
57.867507,6,1920.898594
-8.041218,6,1921.137976
-7.88401,6,1921.369019
-7.659339,6,1921.872873
-13.624957,3,1922.021107
57.841081,5,1922.18737
-13.476791,3,1922.357749
-11.102153,4,1922.74035
-8.316972,5,1922.968803
-11.300744,4,1923.28921
57.95549,5,1923.424083
-11.419028,4,1923.572527
-7.2287,7,1923.673267
54.211504,4,1924.014426
-7.227326,7,1924.119228
54.210168,4,1924.406131
59.099051,6,1924.618493
57.096481,5,1924.86594
59.076091,6,1925.12832
-11.118694,4,1925.273271
57.94447,5,1925.392467
-9.666428,7,1925.550786
-11.228913,4,1925.682033
-8.952772,7,1925.91754
-13.62085,3,1926.047965
59.082707,6,1926.174325
-7.949907,5,1926.604619
57.782394,7,1926.814746
57.950845,5,1926.976601
57.962181,5,1927.140932
-9.433281,7,1927.31477
-12.528021,8,1927.400115
57.782922,7,1927.511453
-5.906185,6,1927.627061
58.574903,6,1927.953406
51.503331,3,1928.138197
-13.55029,3,1928.296537
-5.912659,6,1928.433162
59.094815,6,1928.572712
-8.12956,5,1928.771661
54.206695,4,1929.075178
59.07519,6,1929.247389
57.955655,5,1929.392787
54.205151,4,1929.664871
54.211486,4,1929.980125
53.205826,8,1930.20278
59.09326,6,1930.357762
57.78878,7,1930.505602
-11.149133,4,1930.614936
45.973263,9,1930.842011
57.96272,5,1931.018885
57.75783,7,1931.562453
57.575429,5,1931.722965
54.159471,4,1932.357472
54.216439,4,1932.501879
-11.571873,4,1932.606498
59.079744,6,1932.741674
-9.758687,7,1933.087424
57.782786,7,1933.32553
59.089018,6,1933.500271
57.787804,7,1933.71968
-11.583728,4,1933.821131
54.216439,4,1934.08579
53.484234,4,1934.370077
57.950333,5,1934.485926
-13.703482,3,1934.588421
51.935935,8,1934.84932
57.760643,5,1935.055949
-7.784877,5,1935.25044
-13.582279,3,1935.395427
57.963195,5,1935.524775
57.967614,5,1935.649282
