episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
55,4500054,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.2938597330600141,-1.0,-2.308843733060014,-0.10000000000000009,1.3496193029568606,0.0968869913426943,0.9617278967804658,1.0855558368965859,0.09826204853795113,0,1.0,7,-7.210459681828581
56,4500055,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.058715926723347855,1.0,-1.9562680732766522,-0.16666666666666674,1.7065270155558465,0.163123607468881,0.43365164024164354,0.6452730625318502,0.06845446277643429,0,1.0,5,57.96761414037133
57,4500056,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.1382322984267386,-1.0,-2.153216298426739,-0.13333333333333341,1.5075652721020445,0.13211393790218154,0.6340774030087173,1.0459346316175449,0.10668584236797969,0,1.0,6,59.09929402780288
58,4500057,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.20212087902786174,-1.0,-2.217104879027862,-0.06666666666666643,1.4393035124678442,0.06410391028369404,1.082211786355202,1.0056731797187328,0.08879527406012142,0,1.0,8,-11.787043737929165
59,4500058,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.15249352290408713,-1.0,-2.167477522904087,-0.13333333333333341,1.4933594371828003,0.13211393790218154,0.6391673001245904,1.0567344041075382,0.10732396205223134,0,1.0,6,59.09929402780288
60,4500059,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.2514497422256832,1.0,-2.2664337422256833,-0.06666666666666643,1.3900253353266263,0.06410391028369404,1.1411161062109998,1.063248090625552,0.09088820335330262,0,1.0,8,-11.787043737929165
61,4500060,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.17062323058521023,-1.0,-2.1856072305852106,-0.033333333333333215,1.470421001641322,0.05552704756055565,1.0865034431243232,0.6831313009738861,0.06102654457197242,0,1.0,9,-19.002630804523683
62,4500061,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3222651132770973,1.0,-1.6927188867229028,-0.16666666666666652,1.9691759683200099,0.1648524031072682,0.38606997074270233,0.8866647681446966,0.09799054201212516,0,1.0,5,57.96761414037135
63,4500062,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.08753903142440644,-1.0,-1.9274449685755937,-0.1333333333333333,1.7324159102021295,0.1299503331717042,0.5651301969202299,0.6388311460428934,0.0694581063246431,0,1.0,6,59.099294027802884
64,4500063,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.030211027615587527,-1.0,-1.9847729723844125,-0.13333333333333341,1.6754255821215824,0.13211393790218154,0.5753072709431026,0.9256955483277274,0.09873461178338072,0,1.0,6,59.09929402780288
65,4500064,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.25496251821199234,-1.0,-1.7600214817880078,-0.16666666666666674,1.901967499583879,0.163123607468881,0.4023056677227875,0.5624112443918974,0.06075350772241278,0,1.0,5,57.96761414037133
66,4500065,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.16999068642377846,1.0,-1.8449933135762215,-0.13333333333333341,1.8148034638783834,0.13211393790218154,0.5295029042063533,0.8381884479658852,0.0918419829228914,0,1.0,6,59.09929402780288
67,4500066,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3351758489003813,1.0,-1.6798081510996188,-0.16666666666666652,1.9820416770218683,0.1648524031072682,0.3840102337285329,0.8797706250406179,0.09730670691355288,0,1.0,5,57.96761414037135
68,4500067,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.08507950405426329,1.0,-2.1000635040542632,-0.1333333333333333,1.5603381311916296,0.12995033317171348,0.62693152250849,0.7962481119901929,0.0833945724944992,0,1.0,6,-5.900705972197109
69,4500068,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,0.02082355913406686,1.0,-1.9941604408659332,-0.06666666666666643,1.6626660918551612,0.07835054924088626,0.8129429822700253,0.5449434251377416,0.05554301130347064,0,1.0,8,-11.787043737929196
70,4500069,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.14056855280341918,1.0,-1.874415447196581,-0.13333333333333341,1.7854606804059665,0.13211393790218154,0.5388742665061615,0.8558360885592154,0.09329769840672314,0,1.0,6,59.09929402780288
71,4500070,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.28032502015960686,-1.0,-2.295309020159607,-0.10000000000000009,1.3631194410380731,0.0968869913426943,0.9504457862321943,1.0708582951305192,0.0976800485887291,0,1.0,7,-7.210459681828581
72,4500071,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.20901473767002668,1.0,-2.2239987376700268,-0.06666666666666643,1.4324165276161178,0.06410391028369404,1.090176725314812,1.0134537145398186,0.08909086586667135,0,1.0,8,-11.787043737929165
73,4500072,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.01873721752956148,-1.0,-2.0337212175295614,-0.06666666666666643,1.6231503348755856,0.07835054924088626,0.8427515160955641,0.5674167997665747,0.0568975773952928,0,1.0,8,-11.787043737929196
74,4500073,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.3403927816061225,-1.0,-1.6745912183938776,-0.09999999999999964,1.9832685311532694,0.10684842696140569,0.5488958515854824,0.3897994188949122,0.04374133649048476,0,1.0,7,57.789540318171404
75,4500074,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.2514260070296648,-1.0,-2.266410007029665,0.0,1.389379347138247,0.047433318221033666,1.2278063142721805,0.7350477389276047,0.06027673625739482,0,1.0,10,-27.014640879470456
76,4500075,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.32955693179436585,1.0,-2.344540931794366,-0.10000000000000009,1.3140167059731753,0.0968869913426943,0.9922586985089431,1.1265464671687775,0.09976603263254719,0,1.0,7,-7.210459681828581
77,4500076,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.05188848194696388,-1.0,-2.066872481946964,-0.09999999999999964,1.5910603535673955,0.09688699134268332,0.7826253787801907,0.7907059182574238,0.08034930876998654,0,1.0,7,-7.210459681828569
78,4500077,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.09666911956186103,1.0,-2.1116531195618613,-0.1333333333333333,1.5487890799444453,0.12995033317171348,0.6312382084111379,0.8039856617264033,0.08393985599297281,0,1.0,6,-5.900705972197109
79,4500078,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.2642439009660287,-1.0,-2.2792279009660286,-0.13333333333333341,1.3820825859586912,0.13211393790218154,0.6791282787733378,1.147358492208873,0.11204692362597604,0,1.0,6,59.09929402780288
80,4500079,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.3401595104942087,-1.0,-1.6748244895057915,-0.09999999999999964,1.9830355988626631,0.10684842696140569,0.5489863757991755,0.3898760051584646,0.0437485239846014,0,1.0,7,57.789540318171404
81,4500080,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.11818785930458986,1.0,-1.8967961406954101,-0.1333333333333333,1.7629798902217424,0.1299503331717042,0.5546928950040977,0.6233957592725728,0.06814004758922688,0,1.0,6,59.099294027802884
82,4500081,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.07291702055413862,-1.0,-2.087901020554139,-0.13333333333333341,1.5726396816606638,0.13211393790218154,0.6109385751690508,0.9976762337540789,0.10368189690452675,0,1.0,6,59.09929402780288
83,4500082,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.30397727926769247,-1.0,-1.7110067207323076,-0.1333333333333333,1.9483120324477778,0.1299503331717042,0.4953419049103595,0.5399888215029576,0.060454962188441756,0,1.0,6,59.099294027802884
84,4500083,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.09238994686611529,-1.0,-2.1073739468661152,-0.09999999999999964,1.5506360125734442,0.09688699134268332,0.8094584999163258,0.8214086399982711,0.08217001175864601,0,1.0,7,-7.210459681828569
85,4500084,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.042190713853139716,1.0,-1.9727932861468604,-0.1333333333333333,1.6873689432397418,0.1321139379021724,0.5712597734395103,1.172300641585046,0.12532315535799174,0,1.0,6,59.099294027802884
86,4500085,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.25013234090100667,-1.0,-1.7648516590989933,-0.13333333333333341,1.8947414614114195,0.13211393790218154,0.5047567749891688,0.7922831426612332,0.08789487085657828,0,1.0,6,59.09929402780288
87,4500086,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.32028507641836385,-1.0,-2.335269076418364,0.033333333333333215,1.3210882762633624,0.0603225377976213,1.256152425475579,0.7520176345090583,0.056155125648983534,0,1.899999976158142,11,-34.80611595593827
